,name,ownerAddress,breedCount,pegaTotalRaces,speed,strength,wind,fire,water,lightning,gender,bloodLine,breedType,winRate,win,lose,avg_position,firt_places,second_places,third_places,total_rewards
0,Never Let Go,0x8Dcf01028dB201a3848c15b708A5b3c0591F75fA,3,274,0.41,7.98,1.43,7.16,3.49,1.12,Male,Hoz,Pacer,0.24,67,207,6.48,12,9,9,1890
0,Pyxye,0x85768b3DDAD65D1bb4A4d7e7Ed12702eb22e7Cf2,3,273,1.27,1.35,3.94,0.24,1.99,2.19,Female,Zan,Rare,0.2,54,219,7.78,2,7,11,804
0,McLaren Speedtail,0x2B4eFff926E43936a99Bf15703da90D477dAC9AA,3,286,6.99,0.94,6.26,0.1,7.37,0.82,Female,Klin,Epic,0.42,121,165,6.03,29,11,8,3737
0,Totodile,0x4A51093126E7EEc215Ea5A4D9434C6BA9E290ddb,4,280,5.98,7.81,1.1,2.56,3.88,6.68,Female,Klin,Pacer,0.15,41,239,8.86,1,3,7,419
0,Eternal TA,0x4e00E6C98DB3c90eCFf2B3F13D0444c30A6b5212,3,276,2.71,5.97,2.28,0.77,1.1,8.4,Female,Klin,Pacer,0.2,56,220,8.59,13,5,3,1663
0,YÅ«to Kosaku,0x28B63Ce1C341f7B52902dB143f5f95c69165e265,3,261,2.69,6.74,3.68,3.79,3.56,4.58,Male,Hoz,Pacer,0.15,39,222,7.91,4,3,4,656
0,Shinoo,0x6cE12c9004B575A378185f34CEB70dfB358d491a,4,275,5.97,6.53,4.29,7.87,3.07,4.56,Male,Campona,Pacer,0.15,40,235,8.8,3,3,6,603
0,KIKIMO#7,0x141adCC02e132826f69e9238CAe3232A001c13A4,3,274,1.53,2.3,4.24,3.34,0.64,2.92,Male,Zan,Rare,0.14,39,235,7.92,4,5,4,744
0,Vamana,0xBf021D81A3EA6193ac9A5a52Cfb4adAB3E75fc10,3,263,6.56,8.74,5.53,5.66,6.01,4.81,Female,Campona,Pacer,0.15,39,224,8.59,1,3,4,341
0,syzygy #257 | Real Deal,0x655a775c20067208b206f7024227D2dD5A41d715,2,73,3.92,6.36,4.72,2.65,5.13,8.96,Female,Campona,Pacer,0.23,17,56,7.369565217391305,4,3,5,682
0,Noc Turne,0x637539BB81a3f994AF9D69Cb5383a61323516EA5,3,273,8.5,0.83,3.88,7.49,4.25,6.22,Male,Campona,Pacer,0.43,117,156,4.22,25,9,19,3515
0,Ramanujan,0xf4ae4026F3e9f31bD830b5093122Dc38cc04616a,3,274,0.27,8.76,4.29,5.45,3.71,0.28,Male,Hoz,Pacer,0.21,58,216,7.42,10,9,8,1654
0,Pangu,0x6f4577574b83F546B05975ffd525B3b0dB3746e8,3,281,7.72,3.72,5.72,2.48,6.96,4.58,Female,Klin,Legendary,0.3,85,196,6.15,13,4,13,1879
0,zodiak,0xbf1c7Da0c779EbFC5C6609864bBf259b942e828d,3,268,6.92,4.65,2.12,3.82,7.0,0.51,Female,Hoz,Pacer,0.26,71,197,6.44,13,11,12,2161
0,Petra #92_Real Deal,0x06DB9A29Eb59AA9eE18Aa5305BFD839f3108806E,1,209,6.21,2.72,4.41,0.6,6.49,4.79,Female,Zan,Epic,0.3,62,147,5.51,8,14,11,1742
0,Wailing Warrior,0x80b759F0A9391e64351e6b94E32c384A40D96b7D,3,278,7.75,8.01,5.19,3.6,8.14,1.29,Male,Campona,Rare,0.24,67,211,7.25,10,8,14,1766
0,Dax Beatty,0x238E1533d7C02C100cfc67ccd583C61AE03A8573,2,280,0.33,1.22,4.24,2.89,8.51,2.86,Male,Hoz,Pacer,0.24,67,213,7.91,6,9,12,1338
0,Aya 57,0x9D8B594991006260f8B56CD69Bd2D4B6C2563bc7,2,271,0.49,1.04,4.87,2.8,2.28,6.68,Female,Campona,Pacer,0.14,38,233,8.5,5,10,4,1069
0,Freak,0xCf19b2A16e807d6fA5d0463389C9d8A23Ac8F8cC,3,275,8.23,6.09,5.88,8.32,7.14,3.48,Female,Zan,Pacer,0.19,51,224,7.51,3,2,9,637
0,ilocano,0xa72427664e73b390D163521EeC1Fb7B29431Ba4e,3,270,3.54,0.89,8.98,3.1,2.26,4.79,Male,Klin,Legendary,0.22,60,210,6.59,6,8,8,1190
0,RAGING INFERNO,0x6b52595B5CF6061Bc9a346c77831e223c8Db8ab7,3,271,0.46,1.11,8.46,5.73,8.69,7.56,Female,Zan,Pacer,0.12,33,238,9.3,4,3,6,708
0,sixty8 | 2ND DAY PIZZA,0x3E41DFAa7cA7A835568e2c701264bA1254B78bEc,3,268,8.08,1.92,8.16,4.2,3.77,8.51,Male,Hoz,Pacer,0.33,89,179,6.01,18,14,7,2688
0,Hoax III â¡ | TNS ð  ,0xFea54bf5c35d046d3E12dAcaCBed8F5961983F3b,3,278,8.54,1.81,7.16,5.58,2.26,8.51,Female,Hoz,Pacer,0.34,95,183,5.45,24,10,9,3194
0,Sosu,0x688C577F5C58A7ABf917A4f6dBde6561A9CFeAe0,2,220,7.64,5.9,5.11,2.82,7.62,3.49,Female,Hoz,Pacer,0.24,52,168,7.12,6,10,12,1382
0,Tiyansbaby #9 | RR,0x7d5F0624d5d3838f1eAc52D6a6d1C54bDB42404c,3,257,6.76,0.2,8.33,7.54,6.7,5.92,Male,Hoz,Pacer,0.37,96,161,4.35,17,19,11,2907
0,Mirage   ,0xb8562305F77eE8daA8AAC5A989308Ee19105401d,3,284,2.27,3.5,4.12,6.59,6.42,7.79,Male,Klin,Pacer,0.23,64,220,7.22,4,9,9,1050
0,MAKIBAO#4,0x1ec021E7D27ccF7Cf70F587C9879d21676f7F4B9,3,286,7.87,3.45,6.6,1.55,6.63,7.07,Female,Hoz,Pacer,0.27,76,210,7.22,10,7,4,1462
0,Helping Each Other |GG|,0x4C0E13b2818F1BF8126A2eE496c1875E5446612b,3,271,4.81,7.61,3.31,0.34,1.76,3.52,Female,Hoz,Pacer,0.12,32,239,9.17,1,6,4,473
0,45,0x6788091CcCC454Fe821991Fbd71a2DA48922bd87,2,275,2.6,2.82,8.38,7.07,3.31,0.89,Female,Hoz,Pacer,0.2,56,219,8.53,5,9,5,1051
0,SW | Riddle,0xD8DA9B46f0e5a1b487C4199cc0B9C7B29d248f31,3,275,1.45,1.4,7.81,1.23,7.96,0.98,Female,Hoz,Pacer,0.32,89,186,7.66,15,16,6,2435
0,Way 90 | SLG,0x3664ee296aDc82B4B8de0cdB237c58f80ecb53Ab,3,276,5.95,4.78,1.67,7.03,4.39,5.44,Male,Campona,Pacer,0.19,53,223,7.28,6,9,5,1156
0,JAXKIERAN05,0x83177A48d28E0baB6eA980220AD5B33a7a1dFb8D,2,273,8.36,7.66,4.77,5.0,3.75,0.77,Male,Zan,Pacer,0.13,36,237,9.73,3,0,2,367
0,black,0xb81995Ff10006549256B61AaA304800Ba0432679,1,290,6.18,8.81,3.61,2.05,3.26,0.47,Male,Hoz,Pacer,0.14,40,250,9.38,2,5,7,612
0,Danassaur Pega 50,0x07c05E8209368585BafD7A3AA0bd13C75F2c409a,4,170,0.84,1.81,1.98,6.7,1.49,7.88,Male,Klin,Legendary,0.29,50,120,8.43,14,11,7,2136
0,KARRINA,0x1835A51C81aF528E34dFDa9C0d6c77dA2529E29E,3,230,6.25,7.35,2.87,5.72,3.29,1.63,Male,Campona,Pacer,0.13,30,200,9.27,2,4,5,516
0,Toulouse,0xc797293D816953bE25c0265A7ba79A163cAf974c,3,101,5.8,5.27,5.0,4.81,2.77,5.49,Female,Zan,Rare,0.15,15,86,8.01123595505618,5,3,5,787
0,KevinHart,0xc0d586B252c56178B0D6394be235F7634D9b8EFe,3,283,3.28,6.55,3.16,4.03,3.1,6.07,Female,Klin,Rare,0.14,40,243,8.22,1,9,3,579
0,Psiphon,0x0b9054d3e70A20AE1e27202aa5627B832827Fcca,2,267,4.02,7.71,0.52,2.88,7.89,1.08,Male,Hoz,Pacer,0.19,52,215,8.21,5,7,8,1041
0,Aries,0xD87B4876Eec00C882dfa79Ec59ab6a09317f46cD,4,253,4.57,2.67,2.1,8.14,0.49,1.94,Female,Zan,Founding,0.29,73,180,6.53,10,9,12,1758
0,ROG 26,0x82aa7f3D7B464001b6a98f6aA0e32D5caDE38d96,3,272,4.64,4.74,8.4,0.56,6.06,4.36,Female,Hoz,Pacer,0.22,59,213,7.67,5,11,6,1165
0,Mariah Wyman,0xb7dd9C6370e70325bd9177046ADC6B083aA666e4,3,189,6.57,2.31,6.59,6.99,6.92,8.85,Female,Hoz,Pacer,0.34,65,124,5.41,9,16,19,2143
0,Chloe,0x90787FDC67D6DD9A8B5c3AcB9d2D0566574D50FF,3,271,8.52,5.62,6.52,6.13,0.01,3.55,Female,Campona,Rare,0.21,56,215,8.39,6,4,5,936
0,Hoz Na KidLat SakaLaM,0xb461fFAa2C0aac6e860bAe8dBFfBeaeb5D2fcb82,3,290,3.52,1.35,8.87,8.76,3.65,8.53,Male,Hoz,Pacer,0.23,68,222,8.44,10,10,6,1646
0,EPIC ZAN #2,0xA44aAFb14516DeA50028046D5007e2385478291D,2,281,4.89,7.7,2.76,1.66,2.87,5.11,Female,Zan,Epic,0.13,36,245,9.17,0,1,5,174
0,Chozaeffet,0x92CB71850Aa43263EBaAa1E0ED3E78Cb984915Ff,3,274,1.91,8.14,6.72,6.09,0.77,8.4,Female,Hoz,Pacer,0.27,73,201,8.17,14,7,7,1960
0,Cryptonian Descent | ZD,0xEf2aba5FB93881279165d25B45E4FdB7f741739B,2,291,2.21,2.41,7.48,1.69,3.82,5.22,Male,Klin,Pacer,0.14,42,249,7.61,4,9,3,894
0,Smoker 106 | Real Deal,0x37812eB5a8911f805EAd0f134958a9385395b688,2,266,8.24,1.93,5.17,6.44,0.84,2.27,Female,Klin,Pacer,0.42,112,154,5.12,14,16,14,2538
0,PEGAXY - 003 | ZD,0x4e5CC1f9b648A03fBe816090801a7a91cDB4CC7E,3,279,0.65,4.53,6.45,7.6,2.09,3.5,Female,Campona,Pacer,0.15,43,236,8.5,2,3,5,472
0,Agent X09 | IG,0x8B793577B74644F2DF2C231eA4BD13C38Ed8c7c4,2,272,6.64,1.44,5.71,5.97,1.77,5.59,Female,Klin,Pacer,0.37,101,171,5.18,13,12,16,2309
0,Claimseeker,0x46D685b4b49980dBB9b7ad0023eEeb4a53b11f59,3,252,3.86,2.54,5.43,5.8,6.2,7.18,Male,Hoz,Pacer,0.17,42,210,7.54,7,2,6,979
0,pp8,0x4b7194E91b3c8D3FC6D58BA91e4d4f54D30249Bc,3,262,1.23,0.85,7.94,0.32,4.39,5.35,Male,Campona,Pacer,0.16,41,221,7.65,2,9,7,788
0,Marcus Walker,0x930fDDe10c8cDA758232873A8428EF380810843A,2,260,2.9,0.15,1.19,3.57,2.62,0.17,Female,Klin,Pacer,0.27,70,190,6.08,11,14,10,2031
0,K-POP / KTX,0x5c2f339a607086830c5a96f39Cf1Af23abA57d26,3,269,8.76,8.64,0.74,1.24,7.91,8.04,Female,Klin,Pacer,0.14,39,230,8.42,3,6,6,735
0,Mattic,0x79330b370C774B9D3be0Fd3327F67D56A87f49CD,3,167,4.5,4.42,2.7,7.74,8.26,2.84,Male,Hoz,Pacer,0.26,44,123,7.12,6,11,12,1426
0,Bubble Tea,0x9f09fC219f8B3de6c25D0B68C8859d8d24B112e6,2,161,8.25,1.73,6.04,4.3,4.26,1.97,Female,Zan,Pacer,0.39,63,98,4.56,22,9,15,3096
0,MonsoonX,0x531DC5231da5bD7158dCfD519D9F731A2e757A97,2,263,1.97,2.42,4.8,7.97,5.7,4.15,Female,Klin,Pacer,0.2,53,210,6.66,3,8,11,953
0,PLAYER #16,0x78Bbc3Aa3B1168Ee47eE12265592c650aa04a2E6,3,275,0.49,8.21,0.38,7.53,5.34,6.84,Female,Zan,Pacer,0.29,80,195,6.73,14,8,5,1952
0,Butterbeer 6.0!,0x0F140e9f8Bc7130ffF9923e190185c701aB66Fdd,3,249,6.09,6.77,0.76,7.72,5.62,1.87,Male,Klin,Pacer,0.24,61,188,6.68,11,9,9,1785
0,Thebes,0xbf1c7Da0c779EbFC5C6609864bBf259b942e828d,3,259,6.19,0.38,7.45,0.88,0.0,4.04,Male,Campona,Pacer,0.35,90,169,5.31,18,15,10,2810
0,Super Tomaser,0xFB994D0F6268706810907d4a52d4023395C3653c,2,282,0.58,6.53,4.7,0.91,8.7,8.77,Male,Zan,Pacer,0.23,64,218,7.36,12,10,3,1778
0,Pacer Hoz 20,0x7bC1C2E788a30208150AdDd5020723D7a978b7dD,3,275,3.52,0.51,4.19,0.98,7.88,0.22,Female,Hoz,Pacer,0.39,108,167,6.41,28,11,11,3710
0,Quin,0xDbC576437fB80A93F4Cc22A752aA54c44CFDC391,2,170,8.16,0.46,8.42,4.24,6.96,5.12,Male,Klin,Legendary,0.56,95,75,3.84,30,21,11,4360
0,Sharku Heisenberg,0x2B030183990D083252580BC5E8cE8A290529c925,3,275,4.02,4.33,1.22,1.68,4.19,1.74,Female,Hoz,Pacer,0.19,51,224,7.22,3,6,11,865
0,CAcademy #02,0x8ad503d3BE764ccCFc1b9b700435D9EA99cAAd57,3,282,7.32,8.76,4.12,5.87,2.4,6.98,Female,Campona,Pacer,0.17,47,235,9.28,4,6,5,814
0,Cape Cod Cryto Killer,0x609dc9a18d70B0aA0e95fb37df195dAA5cBaF409,3,274,4.24,0.76,6.81,7.1,1.67,0.42,Female,Campona,Pacer,0.32,89,185,6.73,18,5,7,2292
0,Sohai Dynamite,0xe6787a6eA1C9FaA825C26640ccA4B43C3d8b8d95,3,274,5.16,5.87,4.84,6.24,8.24,7.22,Male,Campona,Pacer,0.19,52,222,7.07,6,5,8,1058
0,Bear Claws,0xcd4251AC1a4e018d33547d32Adcc759A0323B64D,3,277,4.68,2.6,6.34,6.64,3.9,4.59,Male,Campona,Pacer,0.17,48,229,6.74,5,5,9,979
0,Himalayas,0xaea920ea2E444201340bff62ee81124d17b7eb11,3,272,0.27,4.97,0.43,8.58,2.62,0.09,Male,Zan,Pacer,0.24,64,208,7.59,11,6,7,1601
0,Lupe Moen,0xBcC3B5f002a259634e8824145F6f6ed28398aCD9,3,266,0.3,2.19,4.99,2.73,5.45,8.11,Male,Hoz,Pacer,0.18,47,219,8.8,4,1,5,594
0,Raul Grimes,0xb7dd9C6370e70325bd9177046ADC6B083aA666e4,3,274,8.39,3.6,3.78,0.87,3.41,6.33,Female,Campona,Pacer,0.28,78,196,6.44,7,6,12,1311
0,Klinh10,0x2369751b1c8AFD31D9511EB01FC6c2FFc96e07F6,3,269,0.81,8.45,0.07,6.63,5.77,5.13,Female,Campona,Pacer,0.19,52,217,7.55,7,8,3,1165
0,Ettie Glover,0x2dd0919d8667c90EC8dffBb06a7e77c6F235f421,3,269,4.64,0.26,6.56,5.03,0.87,6.09,Male,Hoz,Pacer,0.26,70,199,6.54,17,7,5,2223
0,[RED]Chucky,0x0dA7d650D73c60eC9d0a5FF7Bf015df5F29039F2,3,260,3.97,4.38,6.92,7.6,2.75,5.47,Female,Campona,Pacer,0.15,40,220,8.09,4,7,3,806
0,KLIN 9 | RP,0xe6e6d3bd26D5704B403dA6Ed3Cb72C4D0E61d8F2,2,276,8.64,0.36,7.59,8.22,1.29,0.92,Female,Klin,Epic,0.5,138,138,3.88,37,10,7,4507
0,GilgaMesh,0xC741142Af9a61e0DCC766c796eBAEF849E6858b3,3,243,3.68,7.58,6.62,2.13,4.36,0.81,Female,Zan,Pacer,0.21,52,191,8.44,5,8,6,1033
0,Deathbringer,0x9AB238472454042d2e931555D4d8536F7F91439D,3,181,7.54,1.41,7.96,5.88,0.41,4.74,Female,Klin,Legendary,0.31,56,125,5.89,13,13,11,2223
0,Mejiro Dober,0x1050e3db8B99b6dF232C2F0942a42BDE29DC87e6,3,265,3.98,2.18,7.07,1.34,3.25,8.13,Female,Campona,Legendary,0.26,68,197,7.28,13,10,6,1961
0,captain america,0xD03c82e629Bca338C3273a3af29554b47033924F,3,164,7.44,8.35,1.32,1.48,8.04,0.3,Male,Zan,Pacer,0.27,45,119,7.73,10,14,11,1952
